command,ratio,throughput
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H28 -M128 -T,0.7285944360721037,1818146.5815565507
bsc e run.dat run.dat.bsc -b1 -m7 -cf -e2 -H28 -M255 -T,0.7286423476835925,1790327.8705764092
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H10 -M4 -T,0.7437286535026771,8828137.075637212
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H10 -M128 -T,0.7399743581444163,10594987.080401938
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H10 -M255 -T,0.740024829918351,11150278.2090207
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H15 -M4 -T,0.7437414543149069,11224775.283975825
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H15 -M128 -T,0.7399026735959292,11280472.39213854
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H15 -M255 -T,0.7399919135440457,11334472.856694147
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H28 -M4 -T,0.7434503272710515,2088154.4664211748
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H28 -M128 -T,0.7395354731536794,2091401.6430121355
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e0 -H28 -M255 -T,0.7396400740764717,2068769.4251689434
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H10 -M4 -T,0.7348434268652109,7821452.8579400405
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H10 -M128 -T,0.7310068405711869,8486394.539567899
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H10 -M255 -T,0.7310412198954612,8731202.613752928
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H15 -M4 -T,0.734861713739825,8560141.022176508
bsc e run.dat run.dat.bsc -b1 -m7 -cp -e1 -H15 -M128 -T,0.7309662437095438,9375609.660754353
